"","movie_id","actor_id","actor_name","billing_order","character"
"7272",10539,4001,"Simon Callow",4,"Grasshopper (voice)"
"7273",10539,3037,"Richard Dreyfuss",5,"Centipede (voice)"
"7274",11306,3291,"Hugh Grant",0,"Dr. Guy Luthan"
"7275",11306,193,"Gene Hackman",1,"Dr. Lawrence Myrick"
"7276",11306,520,"Sarah Jessica Parker",2,"Jodie Trammel"
"7277",11306,52,"David Morse",3,"Frank Hare"
"7278",11306,5502,"Bill Nunn",4,"Burke"
"7279",11306,925,"Paul Guilfoyle",5,"Dr. Jeffrey Manko"
"7280",10534,1229,"Jeff Bridges",0,"Christopher 'Skipper' Sheldon"
"7281",10534,6692,"Caroline Goodall",1,"Alice Sheldon"
"7282",10534,47879,"John Savage",2,"McCrea"
"7283",10534,24965,"Scott Wolf",3,"Chuck Gieg"
"7284",10534,23958,"Jeremy Sisto",4,"Frank Beaumont"
"7285",10534,11864,"Ryan Phillippe",5,"Gil Martin"
"7286",10830,11717,"Mara Wilson",0,"Matilda Wormwood"
"7287",10830,518,"Danny DeVito",1,"Harry Wormwood / Narrator (voice)"
"7288",10830,24203,"Rhea Perlman",2,"Zinnia Wormwood"
"7289",10830,6368,"Embeth Davidtz",3,"Miss Honey"
"7290",10830,11213,"Pam Ferris",4,"Agatha Trunchbull"
"7291",10830,5129,"Paul Reubens",5,"FBI Agent"
"7292",1630,57755,"Woody Harrelson",0,"Larry Flynt"
"7293",1630,7621,"Courtney Love",1,"Althea Leasure"
"7294",1630,819,"Edward Norton",2,"Alan Isaacman"
"7295",1630,18235,"Brett Harrelson",3,"Jimmy Flynt"
"7296",1630,18236,"Donna Hanover",4,"Ruth Carter Stapleton"
"7297",1630,2505,"James Cromwell",5,"Charles Keating"
"7298",597,6193,"Leonardo DiCaprio",0,"Jack Dawson"
"7299",597,204,"Kate Winslet",1,"Rose DeWitt Bukater"
"7300",597,1954,"Billy Zane",2,"Cal Hockley"
"7301",597,8534,"Kathy Bates",3,"Molly Brown"
"7302",597,3713,"Frances Fisher",4,"Ruth DeWitt Bukater"
"7303",597,8535,"Gloria Stuart",5,"Old Rose"
"7304",1639,18277,"Sandra Bullock",0,"Annie"
"7305",1639,12261,"Jason Patric",1,"Alex"
"7306",1639,5293,"Willem Dafoe",2,"Geiger"
"7307",1639,7242,"Temuera Morrison",3,"Juliano"
"7308",1639,18280,"Brian McCardie",4,"Merced"
"7309",1639,2683,"Glenn Plummer",5,"Maurice"
"7310",415,1461,"George Clooney",0,"Bruce Wayne / Batman"
"7311",415,5577,"Chris O'Donnell",1,"Dick Grayson / Robin"
"7312",415,1100,"Arnold Schwarzenegger",2,"Dr. Victor Fries / Mr. Freeze"
"7313",415,139,"Uma Thurman",3,"Dr. Pamela Isley / Poison Ivy"
"7314",415,5588,"Alicia Silverstone",4,"Barbara Wilson / Batgirl"
"7315",415,3796,"Michael Gough",5,"Alfred Pennyworth"
"7316",9619,517,"Pierce Brosnan",0,"Harry Dalton"
"7317",9619,2713,"Linda Hamilton",1,"Rachel Wando"
"7318",9619,14722,"Arabella Field",2,"Nancy"
"7319",9619,58727,"Jamie Renée Smith",3,"Lauren Wando"
"7320",9619,108939,"Jeremy Foley",4,"Graham Wando"
"7321",9619,1219410,"Elizabeth Hoffman",5,"Ruth"
"7322",563,27763,"Casper Van Dien",0,"Johnny D. Rico"
"7323",563,2133,"Dina Meyer",1,"Dizzy Flores"
"7324",563,9205,"Denise Richards",2,"Carmen Ibañez"
"7325",563,28410,"Jake Busey",3,"Private Ace Levy"
"7326",563,41686,"Neil Patrick Harris",4,"Colonel Carl Jenkins"
"7327",563,6574,"Clancy Brown",5,"Career Sergeant Zim"
"7328",607,2176,"Tommy Lee Jones",0,"Kay"
"7329",607,2888,"Will Smith",1,"Jay"
"7330",607,9625,"Linda Fiorentino",2,"Laurel"
"7331",607,7132,"Vincent D'Onofrio",3,"Edgar"
"7332",607,9626,"Rip Torn",4,"Zed"
"7333",607,4252,"Tony Shalhoub",5,"Jeebs"
"7334",686,1038,"Jodie Foster",0,"Ellie Arroway"
"7335",686,10297,"Matthew McConaughey",1,"Palmer Joss"
"7336",686,4512,"James Woods",2,"Michael Kitz"
"7337",686,5049,"John Hurt",3,"S. R. Hadden"
"7338",686,4139,"Tom Skerritt",4,"David Drumlin"
"7339",686,886,"William Fichtner",5,"Kent"
"7340",4477,3,"Harrison Ford",0,"Tom O'Meara"
"7341",4477,287,"Brad Pitt",1,"Rory Devaney"
"7342",4477,8985,"Margaret Colin",2,"Sheila O'Meara"
"7343",4477,2049,"Rubén Blades",3,"Edwin Diaz"
"7344",4477,4515,"Treat Williams",4,"Billy Burke"
"7345",4477,38337,"George Hearn",5,"Peter Fitzsimmons"
"7346",10357,2176,"Tommy Lee Jones",0,"Mike Roark"
"7347",10357,8256,"Anne Heche",1,"Dr. Amy Barnes"
"7348",10357,12930,"Gaby Hoffmann",2,"Kelly Roark"
"7349",10357,1896,"Don Cheadle",3,"Emmit Reese"
"7350",10357,56485,"Jacqueline Kim",4,"Dr. Jaye Calder"
"7351",10357,65827,"Keith David",5,"Lt. Ed Fox"
"7352",9772,3,"Harrison Ford",0,"James Marshall"
"7353",9772,64,"Gary Oldman",1,"Ivan Korshunov"
"7354",9772,515,"Glenn Close",2,"Kathryn Bennett"
"7355",9772,19957,"Wendy Crewson",3,"Grace Marshall"
"7356",9772,84093,"Liesel Matthews",4,"Alice Marshall"
"7357",9772,925,"Paul Guilfoyle",5,"Lloyd Shepherd"
"7358",11970,15455,"Tate Donovan",0,"Hercules (voice)"
"7359",11970,20903,"Josh Keaton",1,"Young Hercules (voice)"
"7360",11970,45566,"Roger Bart",2,"Young Hercules (singing voice)"
"7361",11970,518,"Danny DeVito",3,"Philoctetes (voice)"
"7362",11970,4512,"James Woods",4,"Hades (voice)"
"7363",11970,86128,"Susan Egan",5,"Meg (voice)"
"7364",12499,2157,"Robin Williams",0,"Dale Putley"
"7365",12499,7904,"Billy Crystal",1,"Jack Lawrence"
"7366",12499,15886,"Julia Louis-Dreyfus",2,"Carrie Lawrence"
"7367",12499,2630,"Nastassja Kinski",3,"Collette Andrews"
"7368",12499,12790,"Charlie Hofheimer",4,"Scott Andrews"
"7369",12499,21089,"Bruce Greenwood",5,"Bob Andrews"
"7370",754,8891,"John Travolta",0,"Sean Archer"
"7371",754,2963,"Nicolas Cage",1,"Castor Troy"
"7372",754,11148,"Joan Allen",2,"Eve Archer"
"7373",754,4941,"Alessandro Nivola",3,"Pollux Troy"
"7374",754,11150,"Gina Gershon",4,"Sasha Hassler"
"7375",754,11149,"Dominique Swain",5,"Jamie Archer"
"7376",9574,2157,"Robin Williams",0,"Professor Philip Brainard"
"7377",9574,4726,"Marcia Gay Harden",1,"Dr. Sara Jean Reynolds"
"7378",9574,4443,"Christopher McDonald",2,"Wilson Croft"
"7379",9574,10361,"Raymond J. Barry",3,"Chester Hoenicker"
"7380",9574,6574,"Clancy Brown",4,"Smith"
"7381",9574,8631,"Nancy Olson",5,"Secretary at Ford Motor Company"
"7382",9922,1269,"Kevin Costner",0,"The Postman"
"7383",9922,883,"Will Patton",1,"Bethlehem"
"7384",9922,18291,"Larenz Tate",2,"Ford"
"7385",9922,11616,"Olivia Williams",3,"Abby"
"7386",9922,785,"James Russo",4,"Idaho"
"7387",9922,1473,"Daniel von Bargen",5,"Sheriff Briscoe"
"7388",1701,2963,"Nicolas Cage",0,"Cameron Poe"
"7389",1701,3036,"John Cusack",1,"Agent Vince Larkin"
"7390",1701,6949,"John Malkovich",2,"Cyrus ""The Virus"" Grissom"
"7391",1701,10182,"Ving Rhames",3,"Nathan ""Diamond Dog"" Jones"
"7392",1701,34,"Mykelti Williamson",4,"""Baby-O"" O'Dell"
"7393",1701,4169,"Dave Chappelle",5,"""Pinball"" Parker"
"7394",8834,2461,"Mel Gibson",0,"Jerry Fletcher"
"7395",8834,1204,"Julia Roberts",1,"Alice Sutton"
"7396",8834,2387,"Patrick Stewart",2,"Dr. Jonas"
"7397",8834,56040,"Cylk Cozart",3,"Agent Lowry"
"7398",8834,14328,"Steve Kahan",4,"Mr. Wilson"
"7399",8834,54854,"Terry Alexander",5,"Flip"
"7400",330,4785,"Jeff Goldblum",0,"Ian Malcolm"
"7401",330,1231,"Julianne Moore",1,"Sarah Harding"
"7402",330,4935,"Pete Postlethwaite",2,"Roland Tembo"
"7403",330,3229,"Arliss Howard",3,"Peter Ludlow"
"7404",330,4786,"Richard Attenborough",4,"John Hammond"
"7405",330,4937,"Vince Vaughn",5,"Nick Van Owen"
"7406",8078,10205,"Sigourney Weaver",0,"Ripley"
"7407",8078,1920,"Winona Ryder",1,"Call"
"7408",8078,2413,"Dominique Pinon",2,"Vriess"
"7409",8078,2372,"Ron Perlman",3,"Johner"
"7410",8078,40276,"Gary Dourdan",4,"Christie"
"7411",8078,7486,"Michael Wincott",5,"Elgyn"
"7412",978,287,"Brad Pitt",0,"Heinrich Harrer"
"7413",978,14591,"Jamyang Jamtsho Wangchuk",1,"Dalai Lama, 14 Years Old"
"7414",978,11207,"David Thewlis",2,"Peter Aufschnaiter"
"7415",978,14592,"BD Wong",3,"Ngawang Jigme"
"7416",978,10134,"Mako",4,"Kungo Tsarong"
"7417",978,14594,"Lhakpa Tsamchoe",5,"Pema Lhaki"
"7418",10003,5576,"Val Kilmer",0,"Simon Templar"
"7419",10003,1951,"Elisabeth Shue",1,"Emma Russell"
"7420",10003,1118,"Rade Šerbedžija",2,"Ivan Tretiak"
"7421",10003,7030,"Henry Goodman",3,"Dr. Lev Botvin"
"7422",10003,2629,"Alun Armstrong",4,"Inspector Teal"
"7423",10003,742,"Michael Byrne",5,"Vereshagin"
"7424",9769,16940,"Jeremy Irons",0,"Humbert Humbert"
"7425",9769,11149,"Dominique Swain",1,"Dolores ""Lolita"" Haze"
"7426",9769,29369,"Melanie Griffith",2,"Charlotte Haze"
"7427",9769,8924,"Frank Langella",3,"Clare Quilty"
"7428",9769,11484,"Suzanne Shepherd",4,"Miss Pratt"
"7429",9769,181299,"Keith Reddin",5,"Reverend Rigger"
"7430",4824,62,"Bruce Willis",0,"The Jackal"
"7431",4824,1205,"Richard Gere",1,"Declan Mulqueen"
"7432",4824,16897,"Sidney Poitier",2,"Carter Preston"
"7433",4824,6200,"Diane Venora",3,"Major Valentina Koslova"
"7434",4824,18999,"J.K. Simmons",4,"FBI Agent T. I. Witherspoon"
"7435",4824,44233,"Mathilda May",5,"Isabella Zanconia"
"7436",11015,14698,"Penelope Ann Miller",0,"Dr. Margo Green"
"7437",11015,3197,"Tom Sizemore",1,"Lt. Vincent D'Agosta"
"7438",11015,12516,"Linda Hunt",2,"Dr. Ann Cuthbert"
"7439",11015,6577,"James Whitmore",3,"Dr. Albert Frock"
"7440",11015,91725,"Clayton Rohner",4,"Det. Hollingsworth"
"7441",11015,554095,"Chi Muoi Lo",5,"Dr. Greg Lee"
"7442",8413,2975,"Laurence Fishburne",0,"Miller"
"7443",8413,4783,"Sam Neill",1,"Weir"
"7444",8413,8183,"Kathleen Quinlan",2,"Peters"
"7445",8413,20810,"Joely Richardson",3,"Starck"
"7446",8413,55755,"Richard T. Jones",4,"Cooper"
"7447",8413,22133,"Jack Noseworthy",5,"Justin"
"7448",14289,23880,"Steven Seagal",0,"Jack Taggart"
"7449",14289,19838,"Marg Helgenberger",1,"Sarah Kellogg"
"7450",14289,32747,"Stephen Lang",2,"Earl Kellogg"
"7451",14289,65732,"Brad Hunt",3,"Orin Hanner Jr"
"7452",14289,10823,"Kris Kristofferson",4,"Orin Hanner Sr."
"7453",14289,76136,"Levon Helm",5,"Reverend Bob Goodall"
"7454",1813,6384,"Keanu Reeves",0,"Kevin Lomax"
"7455",1813,1158,"Al Pacino",1,"John Milton"
"7456",1813,6885,"Charlize Theron",2,"Mary Ann Lomax"
"7457",1813,4004,"Jeffrey Jones",3,"Eddie Barzoon"
"7458",1813,19239,"Judith Ivey",4,"Mrs. Lomax"
"7459",1813,935,"Connie Nielsen",5,"Christabella"
"7460",10603,18269,"Brendan Fraser",0,"George of the Jungle"
"7461",10603,41087,"Leslie Mann",1,"Ursula Stanhope"
"7462",10603,19159,"Thomas Haden Church",2,"Lyle Van de Groot"
"7463",10603,8930,"John Cleese",3,"An Ape Named 'Ape' (voice)"
"7464",10603,6487,"Richard Roundtree",4,"Kwame"
"7465",10603,21132,"Abraham Benrubi",5,"Thor"
"7466",8860,776,"Eddie Murphy",0,"Inspector Scott Roper"
"7467",8860,56182,"Kim Miyori",1,"Detective Kimura"
"7468",8860,56183,"Art Evans",2,"Lt. Sam Baffett"
"7469",8860,56184,"James Carpenter",3,"Officer Forbes"
"7470",8860,4688,"Michael Rapaport",4,"Kevin McCall"
"7471",8860,10825,"Donal Logue",5,"Earl"
"7472",34314,11477,"Ray Liotta",0,"Ryan Weaver"
"7473",34314,34485,"Lauren Holly",1,"Teri Halloran"
"7474",34314,2039,"Brendan Gleeson",2,"Stubbs"
"7475",34314,1210,"Héctor Elizondo",3,"Lt. Aldo Hines"
"7476",34314,10768,"Rachel Ticotin",4,"Rachel Taper"
"7477",34314,29068,"Ben Cross",5,"Captain Samuel Bowen"
"7478",9444,5344,"Meg Ryan",0,"Anastasia (voice)"
"7479",9444,3036,"John Cusack",1,"Dimitri (voice)"
"7480",9444,7090,"Kelsey Grammer",2,"Vladimir (voice)"
"7481",9444,1062,"Christopher Lloyd",3,"Rasputin (voice)"
"7482",9444,5587,"Hank Azaria",4,"Bartok (voice)"
"7483",9444,40389,"Bernadette Peters",5,"Sophie (voice)"
"7484",9054,4517,"Joe Pesci",0,"Joe Waters"
"7485",9054,2047,"Danny Glover",1,"Gus Green"
"7486",9054,2165,"Rosanna Arquette",2,"Rita"
"7487",9054,16217,"Lynn Whitfield",3,"Angie"
"7488",9054,8261,"Willie Nelson",4,"Billy 'Catch' Pooler"
"7489",9054,214540,"James R. Greene",5,"Bubba"
"7490",2898,514,"Jack Nicholson",0,"Melvin Udall"
"7491",2898,9994,"Helen Hunt",1,"Carol Connelly"
"7492",2898,17141,"Greg Kinnear",2,"Simon Bishop"
"7493",2898,9777,"Cuba Gooding Jr.",3,"Frank Sachs"
"7494",2898,28778,"Shirley Knight",4,"Beverly Connelly"
"7495",2898,10135,"Jesse James",5,"Spencer Connelly"
"7496",6623,1461,"George Clooney",0,"Lt. Col. Thomas Devoe"
"7497",6623,2227,"Nicole Kidman",1,"Dr. Julia Kelly"
"7498",6623,15320,"Marcel Iureș",2,"Dusan Gavrich"
"7499",6623,93225,"Aleksandr Baluev",3,"General Aleksandr Kodoroff"
"7500",6623,1008309,"Rene Medvešek",4,"Vlado Mirich"
"7501",6623,12647,"Armin Mueller-Stahl",5,"Dimitri Vertikoff"
"7502",2649,3392,"Michael Douglas",0,"Nicholas Van Orton"
"7503",2649,2228,"Sean Penn",1,"Conrad Van Orton"
"7504",2649,13549,"Deborah Kara Unger",2,"Christine"
"7505",2649,8986,"James Rebhorn",3,"Jim Feingold"
"7506",2649,14849,"Peter Donat",4,"Samuel Sutherland"
"7507",2649,14701,"Carroll Baker",5,"Ilsa"
"7508",66,190,"Clint Eastwood",0,"Luther Whitney"
"7509",66,193,"Gene Hackman",1,"President Richmond"
"7510",66,228,"Ed Harris",2,"Seth Frank"
"7511",66,350,"Laura Linney",3,"Kate Whitney"
"7512",66,351,"Judy Davis",4,"Gloria Russell"
"7513",66,349,"Scott Glenn",5,"Bill Burton"
"7514",4421,3416,"Demi Moore",0,"Lt. Jordan O'Neil"
"7515",4421,110,"Viggo Mortensen",1,"Master Chief John James Urgayle"
"7516",4421,9779,"Morris Chestnut",2,"McCool"
"7517",4421,31532,"Josh Hopkins",3,"Flea"
"7518",4421,37205,"David Vadim",4,"Cortez"
"7519",4421,8767,"Jim Caviezel",5,"Slovnik"
"7520",9770,8891,"John Travolta",0,"Sam Baily"
"7521",9770,4483,"Dustin Hoffman",1,"Max Brackett"
"7522",9770,18658,"Mia Kirshner",2,"Laurie Callahan"
"7523",9770,21278,"Alan Alda",3,"Kevin Hollander"
"7524",9770,10360,"Robert Prosky",4,"Lou Potts"
"7525",9770,10401,"Blythe Danner",5,"Mrs. Banks"
"7526",9407,1205,"Richard Gere",0,"Jack Moore"
"7527",9407,39126,"Bai Ling",1,"Shen Yuelin"
"7528",9407,11367,"Bradley Whitford",2,"Bob Ghery"
"7529",9407,57748,"Byron Mann",3,"Lin Dan"
"7530",9407,14849,"Peter Donat",4,"David McAndrews"
"7531",9407,53963,"Robert Stanton",5,"Ed Pratt"
"7532",1624,206,"Jim Carrey",0,"Fletcher Reede"
"7533",1624,16307,"Maura Tierney",1,"Audrey Reede"
"7534",1624,18190,"Justin Cooper",2,"Max Reede"
"7535",1624,2130,"Cary Elwes",3,"Jerry"
"7536",1624,11718,"Anne Haney",4,"Greta"
"7537",1624,18191,"Amanda Donohoe",5,"Miranda"
"7538",9360,16866,"Jennifer Lopez",0,"Terri Flores"
"7539",9360,9778,"Ice Cube",1,"Danny Rich"
"7540",9360,10127,"Jon Voight",2,"Paul Serone"
"7541",9360,7036,"Eric Stoltz",3,"Dr. Steven Cale"
"7542",9360,8537,"Jonathan Hyde",4,"Warren Westridge"
"7543",9360,887,"Owen Wilson",5,"Gary Dixon"
"7544",38153,6952,"Charlie Sheen",0,"Bobby Bishop"
"7545",38153,55636,"Donald Sutherland",1,"Jacob Conrad"
"7546",38153,2713,"Linda Hamilton",2,"Amanda Givens"
"7547",38153,32747,"Stephen Lang",3,"The Agent"
"7548",38153,32897,"Nicholas Turturro",4,"Grasso"
"7549",38153,15253,"Stanley Anderson",5,"Toyanbee"
"7550",10336,64856,"Michael Jai White",0,"Al Simmons / Spawn"
"7551",10336,8349,"Martin Sheen",1,"Jason Wynn"
"7552",10336,5723,"John Leguizamo",2,"Clown / Violator"
"7553",10336,4604,"Theresa Randle",3,"Wanda Blake"
"7554",10336,51812,"Nicol Williamson",4,"Cogliostro"
"7555",10336,61962,"D. B. Sweeney",5,"Terry Fitzgerald"
"7556",11975,1892,"Matt Damon",0,"Rudy Baylor"
"7557",11975,6194,"Claire Danes",1,"Kelly Riker"
"7558",11975,518,"Danny DeVito",2,"Deck Shifflet"
"7559",11975,10127,"Jon Voight",3,"Leo F. Drummond"
"7560",11975,5960,"Mary Kay Place",4,"Dot Black"
"7561",11975,923,"Dean Stockwell",5,"Judge Harvey Hale"
"7562",9415,10814,"Wesley Snipes",0,"Detective Harlan Regis"
"7563",9415,2882,"Diane Lane",1,"Agent Nina Chance"
"7564",9415,58663,"Daniel Benzali",2,"Agent Nick Spikings"
"7565",9415,18326,"Dennis Miller",3,"Detective Steve Stengel"
"7566",9415,21278,"Alan Alda",4,"Jordan"
"7567",9415,780,"Ronny Cox",5,"President Jack Neil"
"7568",8874,1204,"Julia Roberts",0,"Julianne Potter"
"7569",8874,20212,"Dermot Mulroney",1,"Michael O'Neal"
"7570",8874,6941,"Cameron Diaz",2,"Kimmy Wallace"
"7571",8874,4757,"Rupert Everett",3,"George Downes"
"7572",8874,6541,"Philip Bosco",4,"Walter Wallace"
"7573",8874,588,"M. Emmet Walsh",5,"Joe O'Neal"
"7574",6283,78729,"Nathan Lane",0,"Ernie Smuntz"
"7575",6283,7400,"Lee Evans",1,"Lars Smuntz"
"7576",6283,14723,"Vicki Lewis",2,"April Smuntz"
"7577",6283,7868,"Maury Chaykin",3,"Alexander Falko"
"7578",6283,4976,"Eric Christmas",4,"The Lawyer"
"7579",6283,2169,"Michael Jeter",5,"Quincy Thorpe"
"7580",10871,6065,"Dennis Quaid",0,"FBI Special Agent Frank LaCrosse"
"7581",10871,2047,"Danny Glover",1,"Bob Goodall"
"7582",10871,8655,"R. Lee Ermey",2,"Sheriff Buck Olmstead"
"7583",10871,7499,"Jared Leto",3,"Lane Dixon"
"7584",10871,15854,"Ted Levine",4,"Deputy Nate Booker"
"7585",10871,886,"William Fichtner",5,"Chief Jack McGinnis"
"7586",2163,6856,"Kurt Russell",0,"Jeff Taylor"
"7587",2163,22131,"J. T. Walsh",1,"Warren 'Red' Barr"
"7588",2163,8183,"Kathleen Quinlan",2,"Amy Taylor"
"7589",2163,22132,"M.C. Gainey",3,"Earl"
"7590",2163,22133,"Jack Noseworthy",4,"Billy"
"7591",2163,16937,"Rex Linn",5,"Sheriff Boyd"
"7592",11831,192,"Morgan Freeman",0,"Theodore Joadson"
"7593",11831,15788,"Nigel Hawthorne",1,"Martin Van Buren"
"7594",11831,4173,"Anthony Hopkins",2,"John Quincy Adams"
"7595",11831,938,"Djimon Hounsou",3,"Cinque"
"7596",11831,10297,"Matthew McConaughey",4,"Roger Sherman Baldwin"
"7597",11831,19839,"David Paymer",5,"Secretary John Forsyth"
"7598",95,62,"Bruce Willis",0,"Harry S. Stamper"
"7599",95,879,"Billy Bob Thornton",1,"Dan Truman"
"7600",95,880,"Ben Affleck",2,"A.J. Frost"
"7601",95,882,"Liv Tyler",3,"Grace Stamper"
"7602",95,883,"Will Patton",4,"Chick"
"7603",95,884,"Steve Buscemi",5,"Rockhound"
"7604",944,2461,"Mel Gibson",0,"Martin Riggs"
"7605",944,2047,"Danny Glover",1,"Roger Murtaugh"
"7606",944,4517,"Joe Pesci",2,"Leo Getz"
"7607",944,14343,"Rene Russo",3,"Lorna Cole"
"7608",944,2632,"Chris Rock",4,"Det.Lee Butters"
"7609",944,1336,"Jet Li",5,"Wah Sing Ku"
"7610",929,4756,"Matthew Broderick",0,"Dr. Niko Tatopoulos"
"7611",929,1003,"Jean Reno",1,"Philippe Roaché"
"7612",929,3208,"Maria Pitillo",2,"Audrey Timmonds"
"7613",929,5587,"Hank Azaria",3,"Victor 'Animal' Palotti"
"7614",929,14721,"Kevin Dunn",4,"Colonel Hicks"
"7615",929,4250,"Michael Lerner",5,"Mayor Ebert"
"7616",9342,3131,"Antonio Banderas",0,"Alejandro Murrieta / Zorro"
"7617",9342,4173,"Anthony Hopkins",1,"Don Diego de la Vega / Zorro"
"7618",9342,1922,"Catherine Zeta-Jones",2,"Elena Montero / Elena Murrieta"
"7619",9342,14344,"Stuart Wilson",3,"Don Rafael Montero"
"7620",9342,28414,"Matt Letscher",4,"Capt. Harrison Love"
"7621",9342,8262,"L.Q. Jones",5,"Three-Fingered Jack"
"7622",10674,21702,"Ming-Na Wen",0,"Mulan (voice)"
"7623",10674,776,"Eddie Murphy",1,"Mushu (voice)"
"7624",10674,14592,"BD Wong",2,"Shang (voice)"
"7625",10674,15860,"Miguel Ferrer",3,"Shan-Yu (voice)"
"7626",10674,7420,"Harvey Fierstein",4,"Yao (voice)"
"7627",10674,51754,"Freda Foh Shen",5,"Fa Li (voice)"
"7628",9798,2888,"Will Smith",0,"Robert Clayton Dean"
"7629",9798,193,"Gene Hackman",1,"Brill"
"7630",9798,10127,"Jon Voight",2,"Reynolds"
"7631",9798,9788,"Regina King",3,"Carla Dean"
"7632",9798,11628,"Loren Dean",4,"Hicks"
"7633",9798,28410,"Jake Busey",5,"Krug"
"7634",297,287,"Brad Pitt",0,"Joe Black / Young Man in Coffee Shop"
"7635",297,4173,"Anthony Hopkins",1,"William Parrish"
"7636",297,4174,"Claire Forlani",2,"Susan Parrish"
"7637",297,4177,"Jake Weber",3,"Drew"
"7638",297,4726,"Marcia Gay Harden",4,"Allison"
"7639",297,4175,"Jeffrey Tambor",5,"Quince"
"7640",9447,15274,"E. G. Daily",0,"Babe (voice)"
"7641",9447,45586,"Magda Szubanski",1,"Mrs. Esme Cordelia Hoggett"
"7642",9447,2505,"James Cromwell",2,"Farmer Arthur Hoggett"
"7643",9447,1937,"Mickey Rooney",3,"Fugly Floom, the Speechless Man in Hotel"
"7644",9447,45386,"Mary Stein",4,"Miss Floom"
"7645",9447,52699,"Danny Mann",5,"Ferdinand / Tug / Additional Character Voices (voice)"
"7646",12159,2157,"Robin Williams",0,"Chris Nielsen"
"7647",12159,9777,"Cuba Gooding Jr.",1,"Albert Lewis"
"7648",12159,18750,"Annabella Sciorra",2,"Annie Collins-Nielsen"
"7649",12159,197545,"Josh Paddock",3,"Ian Nielsen"
"7650",12159,91035,"Jessica Brooks Grant",4,"Marie Nielsen"
"7651",12159,2201,"Max von Sydow",5,"The Tracker"
"7652",9487,21290,"Dave Foley",0,"Flik (voice)"
"7653",9487,1979,"Kevin Spacey",1,"Hopper (voice)"
"7654",9487,15886,"Julia Louis-Dreyfus",2,"Atta (voice)"
"7655",9487,17265,"Hayden Panettiere",3,"Dot (voice)"
"7656",9487,89784,"Phyllis Diller",4,"Queen (voice)"
"7657",9487,21125,"Richard Kind",5,"Molt (voice)"
"7658",2157,227,"William Hurt",0,"Prof. John Robinson"
"7659",2157,14407,"Matt LeBlanc",1,"Maj. Don West"
"7660",2157,13920,"Mimi Rogers",2,"Dr. Maureen Robinson"
"7661",2157,69122,"Heather Graham",3,"Dr. Judy Robinson"
"7662",2157,64,"Gary Oldman",4,"Dr. Zachary Smith"
"7663",2157,22082,"Lacey Chabert",5,"Penny Robinson"
"7664",10153,4483,"Dustin Hoffman",0,"Dr. Norman Goodman"
"7665",10153,4430,"Sharon Stone",1,"Dr. Elizabeth 'Beth' Halperin"
"7666",10153,2231,"Samuel L. Jackson",2,"Dr. Harry Adams"
"7667",10153,9979,"Peter Coyote",3,"Captain Harold C. Barnes"
"7668",10153,23626,"Liev Schreiber",4,"Dr. Ted Fielding"
"7669",10153,15758,"Queen Latifah",5,"Alice 'Teeny' Fletcher"
"7670",39437,13309,"Oprah Winfrey",0,"Sethe"
"7671",39437,2047,"Danny Glover",1,"Paul D"
"7672",39437,55314,"Kimberly Elise",2,"Denver"
"7673",39437,9030,"Thandiwe Newton",3,"Beloved"
"7674",39437,64908,"LisaGay Hamilton",4,"Younger Sethe"
"7675",39437,32774,"Beah Richards",5,"Baby Suggs"
"7676",8656,3087,"Robert Duvall",0,"Capt. Spurgeon 'Fish' Tanner"
"7677",8656,4939,"Téa Leoni",1,"Jenny Lerner"
"7678",8656,109,"Elijah Wood",2,"Leo Biederman"
"7679",8656,13333,"Vanessa Redgrave",3,"Robin Lerner"
"7680",8656,192,"Morgan Freeman",4,"President Tom Beck"
"7681",8656,12150,"Maximilian Schell",5,"Jason Lerner"
"7682",6435,18277,"Sandra Bullock",0,"Sally Owens"
"7683",6435,2227,"Nicole Kidman",1,"Gillian Owens"
"7684",6435,8893,"Stockard Channing",2,"Aunt Frances"
"7685",6435,1902,"Dianne Wiest",3,"Aunt Jet"
"7686",6435,5725,"Goran Višnjić",4,"Jimmy Angelov"
"7687",6435,18992,"Aidan Quinn",5,"Gary Hallet"
"7688",9425,6856,"Kurt Russell",0,"Todd 3465"
"7689",9425,58319,"Jason Scott Lee",1,"Caine 607"
"7690",9425,11355,"Jason Isaacs",2,"Colonel Mekum"
"7691",9425,935,"Connie Nielsen",3,"Sandra"
"7692",9425,28848,"Sean Pertwee",4,"Mace"
"7693",9425,2048,"Gary Busey",5,"Church"
"7694",8688,2963,"Nicolas Cage",0,"Rick Santoro"
"7695",8688,33,"Gary Sinise",1,"Kevin Dunne"
"7696",8688,17832,"Carla Gugino",2,"Julia Costello"
"7697",8688,11512,"John Heard",3,"Gilbert Powell"
"7698",8688,16936,"Stan Shaw",4,"Lincoln Tyler"
"7699",8688,14721,"Kevin Dunn",5,"Lou Logan"
"7700",3050,776,"Eddie Murphy",0,"Dr. John Dolittle"
"7701",3050,15531,"Ossie Davis",1,"Archer Dolittle"
"7702",3050,17485,"Oliver Platt",2,"Dr. Mark Weller"
